FileName,X-n376-k94
nNode,376
nIter,145
nCols,8972
LB,147397.2786356209
UB_1,148120.0
UB_2,147721.0
t_lb,96.942
t_ub1,421.963
t_enum,2.043
t_ub2,1802.311
nEnumCols,113954
