FileName,RC101
nNode,71
nIter,30
nCols,3485
LB,1251.8812559241708
UB_1,1288.6000000000001
UB_2,1268.6000000000001
t_lb,2.879
t_ub1,4.319
t_enum,0.196
t_ub2,16.482
nEnumCols,36754
