FileName,X-n502-k39
nNode,502
nIter,238
nCols,5335
LB,278048.44576719584
UB_1,278251.0
UB_2,278148.0
t_lb,76.513
t_ub1,35.106
t_enum,0.484
t_ub2,42.682
nEnumCols,28125
