FileName,C121
nNode,111
nIter,96
nCols,978
LB,4227.022222222222
UB_1,4313.8
UB_2,4313.8
t_lb,1.882
t_ub1,0.088
t_enum,0.0
t_ub2,0.072
nEnumCols,0
