FileName,RC121
nNode,151
nIter,167
nCols,3194
LB,4697.9606481481505
UB_1,4750.800000000001
UB_2,4750.800000000001
t_lb,14.813
t_ub1,17.993
t_enum,0.219
t_ub2,17.915
nEnumCols,37762
