FileName,RC101
nNode,101
nIter,93
nCols,893
LB,2541.7749999999996
UB_1,2548.1
UB_2,2548.1
t_lb,3.594
t_ub1,0.25
t_enum,0.032
t_ub2,0.25
nEnumCols,2183
