FileName,C101
nNode,81
nIter,77
nCols,1322
LB,1289.4550000000002
UB_1,1290.199999613704
UB_2,1290.199999613704
t_lb,2.437
t_ub1,1.188
t_enum,0.031
t_ub2,1.172
nEnumCols,473
