FileName,C161
nNode,351
nIter,290
nCols,3925
LB,24945.70255050506
UB_1,25381.399999999998
UB_2,25381.399999999998
t_lb,113.668
t_ub1,78.052
t_enum,0.265
t_ub2,77.88
nEnumCols,29558
