FileName,RC121
nNode,111
nIter,106
nCols,1014
LB,4396.672916666667
UB_1,4444.600000000001
UB_2,4444.600000000001
t_lb,4.968
t_ub1,0.938
t_enum,0.031
t_ub2,0.875
nEnumCols,6683
