FileName,RC121
nNode,151
nIter,179
nCols,4166
LB,3918.712280555556
UB_1,4071.2
UB_2,4071.2
t_lb,20.581
t_ub1,121.715
t_enum,0.75
t_ub2,121.59
nEnumCols,164868
