FileName,R121
nNode,141
nIter,174
nCols,3996
LB,3664.3557785511734
UB_1,3743.799998934098
UB_2,3743.799998934098
t_lb,18.699
t_ub1,20.885
t_enum,0.704
t_ub2,20.776
nEnumCols,118074
