FileName,RC121
nNode,141
nIter,177
nCols,3882
LB,3689.68687155517
UB_1,3794.5
UB_2,3794.5
t_lb,18.267
t_ub1,68.077
t_enum,0.732
t_ub2,67.967
nEnumCols,148974
