FileName,C121
nNode,141
nIter,193
nCols,4621
LB,3429.9880681818177
UB_1,3531.4000000000005
UB_2,3531.4000000000005
t_lb,21.633
t_ub1,30.554
t_enum,1.188
t_ub2,30.445
nEnumCols,153608
