FileName,C101
nNode,101
nIter,96
nCols,1830
LB,1694.878333333333
UB_1,1715.6000000000001
UB_2,1715.6000000000001
t_lb,4.297
t_ub1,1.657
t_enum,0.078
t_ub2,1.641
nEnumCols,16500
