FileName,RC161
nNode,351
nIter,275
nCols,3706
LB,26738.824305555554
UB_1,26866.2
UB_2,26866.2
t_lb,107.628
t_ub1,17.131
t_enum,0.25
t_ub2,16.996
nEnumCols,20559
