FileName,C101
nNode,61
nIter,73
nCols,485
LB,1174.8249999999998
UB_1,1196.3
UB_2,1196.3
t_lb,1.532
t_ub1,0.25
t_enum,0.39
t_ub2,0.235
nEnumCols,3342
