FileName,RC161
nNode,301
nIter,284
nCols,6222
LB,17717.702638888888
UB_1,17877.0
UB_2,17877.0
t_lb,94.004
t_ub1,44.779
t_enum,1.031
t_ub2,44.544
nEnumCols,94913
