FileName,R121
nNode,151
nIter,137
nCols,1400
LB,5879.630000000001
UB_1,5932.199997391515
UB_2,5932.199997391515
t_lb,10.241
t_ub1,2.511
t_enum,0.063
t_ub2,2.457
nEnumCols,9574
