FileName,RC161
nNode,201
nIter,173
nCols,2081
LB,15804.80833333333
UB_1,15915.599999999997
UB_2,15915.599999999997
t_lb,21.642
t_ub1,2.828
t_enum,0.078
t_ub2,2.797
nEnumCols,13758
