FileName,R121
nNode,151
nIter,155
nCols,2936
LB,4627.594230769231
UB_1,4674.200000000001
UB_2,4674.200000000001
t_lb,13.622
t_ub1,4.795
t_enum,0.187
t_ub2,4.757
nEnumCols,30897
