FileName,C121
nNode,131
nIter,123
nCols,1177
LB,4969.341666666667
UB_1,5069.299999999999
UB_2,5069.299999999999
t_lb,2.099
t_ub1,0.249
t_enum,0.049
t_ub2,0.242
nEnumCols,10990
