FileName,X-n376-k94
nNode,376
nIter,590
nCols,16222
LB,119634.26486890572
UB_1,120369.0
UB_2,120369.0
t_lb,413.729
t_ub1,870.816
t_enum,4.505
t_ub2,870.238
nEnumCols,352036
