FileName,R161
nNode,301
nIter,259
nCols,5660
LB,18122.34489114115
UB_1,18270.3
UB_2,18270.3
t_lb,85.311
t_ub1,16.686
t_enum,0.703
t_ub2,16.529
nEnumCols,89701
