FileName,RC101
nNode,71
nIter,87
nCols,1269
LB,1510.6083333333336
UB_1,1543.2
UB_2,1543.2
t_lb,2.406
t_ub1,1.891
t_enum,0.157
t_ub2,1.875
nEnumCols,13959
