FileName,RC121
nNode,131
nIter,133
nCols,2471
LB,4178.461904761905
UB_1,4240.700000000001
UB_2,4240.700000000001
t_lb,8.972
t_ub1,5.152
t_enum,0.156
t_ub2,5.09
nEnumCols,32902
