FileName,C121
nNode,141
nIter,147
nCols,2916
LB,4176.625
UB_1,4321.2
UB_2,4321.2
t_lb,12.721
t_ub1,19.169
t_enum,1.338
t_ub2,19.072
nEnumCols,48671
