FileName,R101
nNode,101
nIter,99
nCols,898
LB,2004.1291666666668
UB_1,2017.899999236357
UB_2,2017.899999236357
t_lb,3.797
t_ub1,0.844
t_enum,0.031
t_ub2,0.828
nEnumCols,4320
