FileName,C121
nNode,111
nIter,175
nCols,3814
LB,2691.3854166666665
UB_1,2770.4
UB_2,2770.4
t_lb,13.819
t_ub1,7.177
t_enum,0.0
t_ub2,7.108
nEnumCols,0
