FileName,RC161
nNode,251
nIter,219
nCols,2719
LB,19208.67222222222
UB_1,19327.799999999996
UB_2,19327.799999999996
t_lb,43.327
t_ub1,17.615
t_enum,0.14
t_ub2,17.459
nEnumCols,18401
